Sentence,Tags
"In general , cone and rod thresholds were elevated , and color - contrast sensitivity was absent in the central visual field .","(('In', 'O'), ('general', 'O'), (',', 'O'), ('cone', 'O'), ('and', 'O'), ('rod', 'O'), ('thresholds', 'O'), ('were', 'O'), ('elevated', 'O'), (',', 'O'), ('and', 'O'), ('color', 'O'), ('-', 'O'), ('contrast', 'O'), ('sensitivity', 'O'), ('was', 'O'), ('absent', 'O'), ('in', 'O'), ('the', 'O'), ('central', 'O'), ('visual', 'O'), ('field', 'O'), ('.', 'O'))"
"Peripherally , the scotopic sensitivities were normal , as was the recovery from bleach .","(('Peripherally', 'O'), (',', 'O'), ('the', 'O'), ('scotopic', 'O'), ('sensitivities', 'O'), ('were', 'O'), ('normal', 'O'), (',', 'O'), ('as', 'O'), ('was', 'O'), ('the', 'O'), ('recovery', 'O'), ('from', 'O'), ('bleach', 'O'), ('.', 'O'))"
"Cone electroretinograms were diminished in amplitude , and delayed in all affected adults except one .","(('Cone', 'O'), ('electroretinograms', 'O'), ('were', 'O'), ('diminished', 'O'), ('in', 'O'), ('amplitude', 'O'), (',', 'O'), ('and', 'O'), ('delayed', 'O'), ('in', 'O'), ('all', 'O'), ('affected', 'O'), ('adults', 'O'), ('except', 'O'), ('one', 'O'), ('.', 'O'))"
"Rod electroretinograms were normal or near normal in amplitude , and had normal implicit times .","(('Rod', 'O'), ('electroretinograms', 'O'), ('were', 'O'), ('normal', 'O'), ('or', 'O'), ('near', 'O'), ('normal', 'O'), ('in', 'O'), ('amplitude', 'O'), (',', 'O'), ('and', 'O'), ('had', 'O'), ('normal', 'O'), ('implicit', 'O'), ('times', 'O'), ('.', 'O'))"
"Affected asymptomatic children had macular changes , abnormal color - contrast sensitivity , and reduced pattern and cone electroretinograms .","(('Affected', 'O'), ('asymptomatic', 'O'), ('children', 'O'), ('had', 'O'), ('macular', 'O'), ('changes', 'O'), (',', 'O'), ('abnormal', 'O'), ('color', 'O'), ('-', 'O'), ('contrast', 'O'), ('sensitivity', 'O'), (',', 'O'), ('and', 'O'), ('reduced', 'O'), ('pattern', 'O'), ('and', 'O'), ('cone', 'O'), ('electroretinograms', 'O'), ('.', 'O'))"
"CONCLUSION These results indicate that mutations in the rds gene can be expressed as a macular dystrophy , with evidence of primary cone dysfunction and preservation of peripheral rod function . .","(('CONCLUSION', 'O'), ('These', 'O'), ('results', 'O'), ('indicate', 'O'), ('that', 'O'), ('mutations', 'O'), ('in', 'O'), ('the', 'O'), ('rds', 'O'), ('gene', 'O'), ('can', 'O'), ('be', 'O'), ('expressed', 'O'), ('as', 'O'), ('a', 'O'), ('macular', 'B'), ('dystrophy', 'I'), (',', 'O'), ('with', 'O'), ('evidence', 'O'), ('of', 'O'), ('primary', 'O'), ('cone', 'B'), ('dysfunction', 'I'), ('and', 'O'), ('preservation', 'O'), ('of', 'O'), ('peripheral', 'O'), ('rod', 'O'), ('function', 'O'), ('.', 'O'), ('.', 'O'))"
Anonymous marker loci within 400 kb of HLA - A generate haplotypes in linkage disequilibrium with the hemochromatosis gene ( HFE ),"(('Anonymous', 'O'), ('marker', 'O'), ('loci', 'O'), ('within', 'O'), ('400', 'O'), ('kb', 'O'), ('of', 'O'), ('HLA', 'O'), ('-', 'O'), ('A', 'O'), ('generate', 'O'), ('haplotypes', 'O'), ('in', 'O'), ('linkage', 'O'), ('disequilibrium', 'O'), ('with', 'O'), ('the', 'O'), ('hemochromatosis', 'B'), ('gene', 'O'), ('(', 'O'), ('HFE', 'O'), (')', 'O'))"
The hemochromatosis gene ( HFE ) maps to 6p21 .,"(('The', 'O'), ('hemochromatosis', 'B'), ('gene', 'O'), ('(', 'O'), ('HFE', 'O'), (')', 'O'), ('maps', 'O'), ('to', 'O'), ('6p21', 'O'), ('.', 'O'))"
"3 and is less than 1 cM from the HLA class I genes ; however , the precise physical location of the gene has remained elusive and controversial .","(('3', 'O'), ('and', 'O'), ('is', 'O'), ('less', 'O'), ('than', 'O'), ('1', 'O'), ('cM', 'O'), ('from', 'O'), ('the', 'O'), ('HLA', 'O'), ('class', 'O'), ('I', 'O'), ('genes', 'O'), (';', 'O'), ('however', 'O'), (',', 'O'), ('the', 'O'), ('precise', 'O'), ('physical', 'O'), ('location', 'O'), ('of', 'O'), ('the', 'O'), ('gene', 'O'), ('has', 'O'), ('remained', 'O'), ('elusive', 'O'), ('and', 'O'), ('controversial', 'O'), ('.', 'O'))"
The unambiguous identification of a crossover event within hemochromatosis families is very difficult ; it is particularly hampered by the variability of the phenotypic expression as well as by the sex - and age - related penetrance of the disease .,"(('The', 'O'), ('unambiguous', 'O'), ('identification', 'O'), ('of', 'O'), ('a', 'O'), ('crossover', 'O'), ('event', 'O'), ('within', 'O'), ('hemochromatosis', 'B'), ('families', 'O'), ('is', 'O'), ('very', 'O'), ('difficult', 'O'), (';', 'O'), ('it', 'O'), ('is', 'O'), ('particularly', 'O'), ('hampered', 'O'), ('by', 'O'), ('the', 'O'), ('variability', 'O'), ('of', 'O'), ('the', 'O'), ('phenotypic', 'O'), ('expression', 'O'), ('as', 'O'), ('well', 'O'), ('as', 'O'), ('by', 'O'), ('the', 'O'), ('sex', 'O'), ('-', 'O'), ('and', 'O'), ('age', 'O'), ('-', 'O'), ('related', 'O'), ('penetrance', 'O'), ('of', 'O'), ('the', 'O'), ('disease', 'O'), ('.', 'O'))"
"For these practical considerations , traditional linkage analysis could prove of limited value in further refining the extrapolated physical position of HFE .","(('For', 'O'), ('these', 'O'), ('practical', 'O'), ('considerations', 'O'), (',', 'O'), ('traditional', 'O'), ('linkage', 'O'), ('analysis', 'O'), ('could', 'O'), ('prove', 'O'), ('of', 'O'), ('limited', 'O'), ('value', 'O'), ('in', 'O'), ('further', 'O'), ('refining', 'O'), ('the', 'O'), ('extrapolated', 'O'), ('physical', 'O'), ('position', 'O'), ('of', 'O'), ('HFE', 'O'), ('.', 'O'))"
We therefore embarked upon a linkage - disequilibrium analysis of HFE and normal chromosomes from the Brittany population .,"(('We', 'O'), ('therefore', 'O'), ('embarked', 'O'), ('upon', 'O'), ('a', 'O'), ('linkage', 'O'), ('-', 'O'), ('disequilibrium', 'O'), ('analysis', 'O'), ('of', 'O'), ('HFE', 'O'), ('and', 'O'), ('normal', 'O'), ('chromosomes', 'O'), ('from', 'O'), ('the', 'O'), ('Brittany', 'O'), ('population', 'O'), ('.', 'O'))"
"In the present report , 66 hemochromatosis families yielding 151 hemochromatosis chromosomes and 182 normal chromosomes were RFLP - typed with a battery of probes , including two newly derived polymorphic markers from the 6 .","(('In', 'O'), ('the', 'O'), ('present', 'O'), ('report', 'O'), (',', 'O'), ('66', 'O'), ('hemochromatosis', 'B'), ('families', 'O'), ('yielding', 'O'), ('151', 'O'), ('hemochromatosis', 'B'), ('chromosomes', 'O'), ('and', 'O'), ('182', 'O'), ('normal', 'O'), ('chromosomes', 'O'), ('were', 'O'), ('RFLP', 'O'), ('-', 'O'), ('typed', 'O'), ('with', 'O'), ('a', 'O'), ('battery', 'O'), ('of', 'O'), ('probes', 'O'), (',', 'O'), ('including', 'O'), ('two', 'O'), ('newly', 'O'), ('derived', 'O'), ('polymorphic', 'O'), ('markers', 'O'), ('from', 'O'), ('the', 'O'), ('6', 'O'), ('.', 'O'))"
"7 and HLA - F loci located 150 and 250 kb telomeric to HLA - A , respectively .","(('7', 'O'), ('and', 'O'), ('HLA', 'O'), ('-', 'O'), ('F', 'O'), ('loci', 'O'), ('located', 'O'), ('150', 'O'), ('and', 'O'), ('250', 'O'), ('kb', 'O'), ('telomeric', 'O'), ('to', 'O'), ('HLA', 'O'), ('-', 'O'), ('A', 'O'), (',', 'O'), ('respectively', 'O'), ('.', 'O'))"
The results suggest a strong peak of existing linkage disequilibrium focused within the i82 - to - 6 .,"(('The', 'O'), ('results', 'O'), ('suggest', 'O'), ('a', 'O'), ('strong', 'O'), ('peak', 'O'), ('of', 'O'), ('existing', 'O'), ('linkage', 'O'), ('disequilibrium', 'O'), ('focused', 'O'), ('within', 'O'), ('the', 'O'), ('i82', 'O'), ('-', 'O'), ('to', 'O'), ('-', 'O'), ('6', 'O'), ('.', 'O'))"
7 interval ( approximately 250 kb ) .,"(('7', 'O'), ('interval', 'O'), ('(', 'O'), ('approximately', 'O'), ('250', 'O'), ('kb', 'O'), (')', 'O'), ('.', 'O'))"
"The zone of linkage disequilibrium is flanked by the i97 locus , positioned 30 kb proximal to i82 , and the HLA - F gene , found 250 kb distal to HLA - A , markers of which display no significant association with HFE .","(('The', 'O'), ('zone', 'O'), ('of', 'O'), ('linkage', 'O'), ('disequilibrium', 'O'), ('is', 'O'), ('flanked', 'O'), ('by', 'O'), ('the', 'O'), ('i97', 'O'), ('locus', 'O'), (',', 'O'), ('positioned', 'O'), ('30', 'O'), ('kb', 'O'), ('proximal', 'O'), ('to', 'O'), ('i82', 'O'), (',', 'O'), ('and', 'O'), ('the', 'O'), ('HLA', 'O'), ('-', 'O'), ('F', 'O'), ('gene', 'O'), (',', 'O'), ('found', 'O'), ('250', 'O'), ('kb', 'O'), ('distal', 'O'), ('to', 'O'), ('HLA', 'O'), ('-', 'O'), ('A', 'O'), (',', 'O'), ('markers', 'O'), ('of', 'O'), ('which', 'O'), ('display', 'O'), ('no', 'O'), ('significant', 'O'), ('association', 'O'), ('with', 'O'), ('HFE', 'O'), ('.', 'O'))"
These data support the possibility that HFE resides within the 400 - kb expanse of DNA between i97 and HLA - F .,"(('These', 'O'), ('data', 'O'), ('support', 'O'), ('the', 'O'), ('possibility', 'O'), ('that', 'O'), ('HFE', 'O'), ('resides', 'O'), ('within', 'O'), ('the', 'O'), ('400', 'O'), ('-', 'O'), ('kb', 'O'), ('expanse', 'O'), ('of', 'O'), ('DNA', 'O'), ('between', 'O'), ('i97', 'O'), ('and', 'O'), ('HLA', 'O'), ('-', 'O'), ('F', 'O'), ('.', 'O'))"
"Alternatively , the very tight association of HLA - A3 and allele 1 of the 6 .","(('Alternatively', 'O'), (',', 'O'), ('the', 'O'), ('very', 'O'), ('tight', 'O'), ('association', 'O'), ('of', 'O'), ('HLA', 'O'), ('-', 'O'), ('A3', 'O'), ('and', 'O'), ('allele', 'O'), ('1', 'O'), ('of', 'O'), ('the', 'O'), ('6', 'O'), ('.', 'O'))"
"7 locus , both of which are comprised by the major ancestral or founder HFE haplotype in Brittany , supports the possibility that the disease gene may reside immediately telomeric to the 6 .","(('7', 'O'), ('locus', 'O'), (',', 'O'), ('both', 'O'), ('of', 'O'), ('which', 'O'), ('are', 'O'), ('comprised', 'O'), ('by', 'O'), ('the', 'O'), ('major', 'O'), ('ancestral', 'O'), ('or', 'O'), ('founder', 'O'), ('HFE', 'O'), ('haplotype', 'O'), ('in', 'O'), ('Brittany', 'O'), (',', 'O'), ('supports', 'O'), ('the', 'O'), ('possibility', 'O'), ('that', 'O'), ('the', 'O'), ('disease', 'O'), ('gene', 'O'), ('may', 'O'), ('reside', 'O'), ('immediately', 'O'), ('telomeric', 'O'), ('to', 'O'), ('the', 'O'), ('6', 'O'), ('.', 'O'))"
7 locus within the linkage - disequilibrium zone .,"(('7', 'O'), ('locus', 'O'), ('within', 'O'), ('the', 'O'), ('linkage', 'O'), ('-', 'O'), ('disequilibrium', 'O'), ('zone', 'O'), ('.', 'O'))"
"Additionally , hemochromatosis haplotypes possessing HLA - A11 and the low - frequency HLA - F polymorphism ( allele 2 ) are supportive of a separate founder chromosome containing a second , independently arising mutant allele .","(('Additionally', 'O'), (',', 'O'), ('hemochromatosis', 'B'), ('haplotypes', 'O'), ('possessing', 'O'), ('HLA', 'O'), ('-', 'O'), ('A11', 'O'), ('and', 'O'), ('the', 'O'), ('low', 'O'), ('-', 'O'), ('frequency', 'O'), ('HLA', 'O'), ('-', 'O'), ('F', 'O'), ('polymorphism', 'O'), ('(', 'O'), ('allele', 'O'), ('2', 'O'), (')', 'O'), ('are', 'O'), ('supportive', 'O'), ('of', 'O'), ('a', 'O'), ('separate', 'O'), ('founder', 'O'), ('chromosome', 'O'), ('containing', 'O'), ('a', 'O'), ('second', 'O'), (',', 'O'), ('independently', 'O'), ('arising', 'O'), ('mutant', 'O'), ('allele', 'O'), ('.', 'O'))"
"Overall , the establishment of a likely "" hemochromatosis critical region "" centromeric boundary and the identification of a linkage - disequilibrium zone both significantly contribute to a reduction in the amount of DNA required to be searched for novel coding sequences constituting the HFE defect","(('Overall', 'O'), (',', 'O'), ('the', 'O'), ('establishment', 'O'), ('of', 'O'), ('a', 'O'), ('likely', 'O'), ('""', 'O'), ('hemochromatosis', 'B'), ('critical', 'O'), ('region', 'O'), ('""', 'O'), ('centromeric', 'O'), ('boundary', 'O'), ('and', 'O'), ('the', 'O'), ('identification', 'O'), ('of', 'O'), ('a', 'O'), ('linkage', 'O'), ('-', 'O'), ('disequilibrium', 'O'), ('zone', 'O'), ('both', 'O'), ('significantly', 'O'), ('contribute', 'O'), ('to', 'O'), ('a', 'O'), ('reduction', 'O'), ('in', 'O'), ('the', 'O'), ('amount', 'O'), ('of', 'O'), ('DNA', 'O'), ('required', 'O'), ('to', 'O'), ('be', 'O'), ('searched', 'O'), ('for', 'O'), ('novel', 'O'), ('coding', 'O'), ('sequences', 'O'), ('constituting', 'O'), ('the', 'O'), ('HFE', 'B'), ('defect', 'I'))"
"Genomic structure of the EWS gene and its relationship to EWSR1 , a site of tumor - associated chromosome translocation .","(('Genomic', 'O'), ('structure', 'O'), ('of', 'O'), ('the', 'O'), ('EWS', 'O'), ('gene', 'O'), ('and', 'O'), ('its', 'O'), ('relationship', 'O'), ('to', 'O'), ('EWSR1', 'O'), (',', 'O'), ('a', 'O'), ('site', 'O'), ('of', 'O'), ('tumor', 'B'), ('-', 'O'), ('associated', 'O'), ('chromosome', 'O'), ('translocation', 'O'), ('.', 'O'))"
The EWS gene has been identified based on its location at the chromosome 22 breakpoint of the t ( 11 ; 22 ) ( q24 ; q12 ) translocation that characterizes Ewing sarcoma and related neuroectodermal tumors .,"(('The', 'O'), ('EWS', 'O'), ('gene', 'O'), ('has', 'O'), ('been', 'O'), ('identified', 'O'), ('based', 'O'), ('on', 'O'), ('its', 'O'), ('location', 'O'), ('at', 'O'), ('the', 'O'), ('chromosome', 'O'), ('22', 'O'), ('breakpoint', 'O'), ('of', 'O'), ('the', 'O'), ('t', 'O'), ('(', 'O'), ('11', 'O'), (';', 'O'), ('22', 'O'), (')', 'O'), ('(', 'O'), ('q24', 'O'), (';', 'O'), ('q12', 'O'), (')', 'O'), ('translocation', 'O'), ('that', 'O'), ('characterizes', 'O'), ('Ewing', 'B'), ('sarcoma', 'I'), ('and', 'O'), ('related', 'O'), ('neuroectodermal', 'B'), ('tumors', 'I'), ('.', 'O'))"
The EWS gene spans about 40 kb of DNA and is encoded by 17 exons .,"(('The', 'O'), ('EWS', 'O'), ('gene', 'O'), ('spans', 'O'), ('about', 'O'), ('40', 'O'), ('kb', 'O'), ('of', 'O'), ('DNA', 'O'), ('and', 'O'), ('is', 'O'), ('encoded', 'O'), ('by', 'O'), ('17', 'O'), ('exons', 'O'), ('.', 'O'))"
The nucleotide sequence of the exons is identical to that of the previously described cDNA .,"(('The', 'O'), ('nucleotide', 'O'), ('sequence', 'O'), ('of', 'O'), ('the', 'O'), ('exons', 'O'), ('is', 'O'), ('identical', 'O'), ('to', 'O'), ('that', 'O'), ('of', 'O'), ('the', 'O'), ('previously', 'O'), ('described', 'O'), ('cDNA', 'O'), ('.', 'O'))"
"The first 7 exons encode the N - terminal domain of EWS , which consists of a repeated degenerated polypeptide of 7 to 12 residues rich in tyrosine , serine , threonine , glycine , and glutamine .","(('The', 'O'), ('first', 'O'), ('7', 'O'), ('exons', 'O'), ('encode', 'O'), ('the', 'O'), ('N', 'O'), ('-', 'O'), ('terminal', 'O'), ('domain', 'O'), ('of', 'O'), ('EWS', 'O'), (',', 'O'), ('which', 'O'), ('consists', 'O'), ('of', 'O'), ('a', 'O'), ('repeated', 'O'), ('degenerated', 'O'), ('polypeptide', 'O'), ('of', 'O'), ('7', 'O'), ('to', 'O'), ('12', 'O'), ('residues', 'O'), ('rich', 'O'), ('in', 'O'), ('tyrosine', 'O'), (',', 'O'), ('serine', 'O'), (',', 'O'), ('threonine', 'O'), (',', 'O'), ('glycine', 'O'), (',', 'O'), ('and', 'O'), ('glutamine', 'O'), ('.', 'O'))"
"Exons 11 , 12 , and 13 encode the putative RNA binding domain .","(('Exons', 'O'), ('11', 'O'), (',', 'O'), ('12', 'O'), (',', 'O'), ('and', 'O'), ('13', 'O'), ('encode', 'O'), ('the', 'O'), ('putative', 'O'), ('RNA', 'O'), ('binding', 'O'), ('domain', 'O'), ('.', 'O'))"
"The three glycine - and arginine - rich motifs of the gene are mainly encoded by exons 8 - 9 , 14 , and 16 .","(('The', 'O'), ('three', 'O'), ('glycine', 'O'), ('-', 'O'), ('and', 'O'), ('arginine', 'O'), ('-', 'O'), ('rich', 'O'), ('motifs', 'O'), ('of', 'O'), ('the', 'O'), ('gene', 'O'), ('are', 'O'), ('mainly', 'O'), ('encoded', 'O'), ('by', 'O'), ('exons', 'O'), ('8', 'O'), ('-', 'O'), ('9', 'O'), (',', 'O'), ('14', 'O'), (',', 'O'), ('and', 'O'), ('16', 'O'), ('.', 'O'))"
"The DNA sequence in the 5 region of the gene has features of a CpG - rich island and lacks canonical promoter elements , such as TATA and CCAAT consensus sequences .","(('The', 'O'), ('DNA', 'O'), ('sequence', 'O'), ('in', 'O'), ('the', 'O'), ('5', 'O'), ('region', 'O'), ('of', 'O'), ('the', 'O'), ('gene', 'O'), ('has', 'O'), ('features', 'O'), ('of', 'O'), ('a', 'O'), ('CpG', 'O'), ('-', 'O'), ('rich', 'O'), ('island', 'O'), ('and', 'O'), ('lacks', 'O'), ('canonical', 'O'), ('promoter', 'O'), ('elements', 'O'), (',', 'O'), ('such', 'O'), ('as', 'O'), ('TATA', 'O'), ('and', 'O'), ('CCAAT', 'O'), ('consensus', 'O'), ('sequences', 'O'), ('.', 'O'))"
Positions of the chromosome 22 breakpoints were determined for 19 Ewing tumors .,"(('Positions', 'O'), ('of', 'O'), ('the', 'O'), ('chromosome', 'O'), ('22', 'O'), ('breakpoints', 'O'), ('were', 'O'), ('determined', 'O'), ('for', 'O'), ('19', 'O'), ('Ewing', 'B'), ('tumors', 'I'), ('.', 'O'))"
They were localized in introns 7 or 8 in 18 cases and in intron 10 in 1 case . .,"(('They', 'O'), ('were', 'O'), ('localized', 'O'), ('in', 'O'), ('introns', 'O'), ('7', 'O'), ('or', 'O'), ('8', 'O'), ('in', 'O'), ('18', 'O'), ('cases', 'O'), ('and', 'O'), ('in', 'O'), ('intron', 'O'), ('10', 'O'), ('in', 'O'), ('1', 'O'), ('case', 'O'), ('.', 'O'), ('.', 'O'))"
Norrie disease gene : characterization of deletions and possible function .,"(('Norrie', 'B'), ('disease', 'I'), ('gene', 'O'), (':', 'O'), ('characterization', 'O'), ('of', 'O'), ('deletions', 'O'), ('and', 'O'), ('possible', 'O'), ('function', 'O'), ('.', 'O'))"
"Positional cloning experiments have resulted recently in the isolation of a candidate gene for Norrie disease ( pseudoglioma ; NDP ) , a severe X - linked neurodevelopmental disorder .","(('Positional', 'O'), ('cloning', 'O'), ('experiments', 'O'), ('have', 'O'), ('resulted', 'O'), ('recently', 'O'), ('in', 'O'), ('the', 'O'), ('isolation', 'O'), ('of', 'O'), ('a', 'O'), ('candidate', 'O'), ('gene', 'O'), ('for', 'O'), ('Norrie', 'B'), ('disease', 'I'), ('(', 'O'), ('pseudoglioma', 'B'), (';', 'O'), ('NDP', 'B'), (')', 'O'), (',', 'O'), ('a', 'O'), ('severe', 'O'), ('X', 'B'), ('-', 'I'), ('linked', 'I'), ('neurodevelopmental', 'I'), ('disorder', 'I'), ('.', 'O'))"
Here we report the isolation and analysis of human genomic DNA clones encompassing the NDP gene .,"(('Here', 'O'), ('we', 'O'), ('report', 'O'), ('the', 'O'), ('isolation', 'O'), ('and', 'O'), ('analysis', 'O'), ('of', 'O'), ('human', 'O'), ('genomic', 'O'), ('DNA', 'O'), ('clones', 'O'), ('encompassing', 'O'), ('the', 'O'), ('NDP', 'B'), ('gene', 'O'), ('.', 'O'))"
"The gene spans 28 kb and consists of 3 exons , the first of which is entirely contained within the 5 untranslated region .","(('The', 'O'), ('gene', 'O'), ('spans', 'O'), ('28', 'O'), ('kb', 'O'), ('and', 'O'), ('consists', 'O'), ('of', 'O'), ('3', 'O'), ('exons', 'O'), (',', 'O'), ('the', 'O'), ('first', 'O'), ('of', 'O'), ('which', 'O'), ('is', 'O'), ('entirely', 'O'), ('contained', 'O'), ('within', 'O'), ('the', 'O'), ('5', 'O'), ('untranslated', 'O'), ('region', 'O'), ('.', 'O'))"
"Detailed analysis of genomic deletions in Norrie patients shows that they are heterogeneous , both in size and in position .","(('Detailed', 'O'), ('analysis', 'O'), ('of', 'O'), ('genomic', 'O'), ('deletions', 'O'), ('in', 'O'), ('Norrie', 'B'), ('patients', 'O'), ('shows', 'O'), ('that', 'O'), ('they', 'O'), ('are', 'O'), ('heterogeneous', 'O'), (',', 'O'), ('both', 'O'), ('in', 'O'), ('size', 'O'), ('and', 'O'), ('in', 'O'), ('position', 'O'), ('.', 'O'))"
"By PCR analysis , we found that expression of the NDP gene was not confined to the eye or to the brain .","(('By', 'O'), ('PCR', 'O'), ('analysis', 'O'), (',', 'O'), ('we', 'O'), ('found', 'O'), ('that', 'O'), ('expression', 'O'), ('of', 'O'), ('the', 'O'), ('NDP', 'B'), ('gene', 'O'), ('was', 'O'), ('not', 'O'), ('confined', 'O'), ('to', 'O'), ('the', 'O'), ('eye', 'O'), ('or', 'O'), ('to', 'O'), ('the', 'O'), ('brain', 'O'), ('.', 'O'))"
An extensive DNA and protein sequence comparison between the human NDP gene and related genes from the database revealed homology with cysteine - rich protein - binding domains of immediate - - early genes implicated in the regulation of cell proliferation .,"(('An', 'O'), ('extensive', 'O'), ('DNA', 'O'), ('and', 'O'), ('protein', 'O'), ('sequence', 'O'), ('comparison', 'O'), ('between', 'O'), ('the', 'O'), ('human', 'O'), ('NDP', 'B'), ('gene', 'O'), ('and', 'O'), ('related', 'O'), ('genes', 'O'), ('from', 'O'), ('the', 'O'), ('database', 'O'), ('revealed', 'O'), ('homology', 'O'), ('with', 'O'), ('cysteine', 'O'), ('-', 'O'), ('rich', 'O'), ('protein', 'O'), ('-', 'O'), ('binding', 'O'), ('domains', 'O'), ('of', 'O'), ('immediate', 'O'), ('-', 'O'), ('-', 'O'), ('early', 'O'), ('genes', 'O'), ('implicated', 'O'), ('in', 'O'), ('the', 'O'), ('regulation', 'O'), ('of', 'O'), ('cell', 'O'), ('proliferation', 'O'), ('.', 'O'))"
