Sentence,Tags
Effect of glyceryl trinitrate on the sphincter of Oddi spasm evoked by prostigmine - morphine administration .,"(('Effect', 'O'), ('of', 'O'), ('glyceryl', 'O'), ('trinitrate', 'O'), ('on', 'O'), ('the', 'O'), ('sphincter', 'B'), ('of', 'I'), ('Oddi', 'I'), ('spasm', 'I'), ('evoked', 'O'), ('by', 'O'), ('prostigmine', 'O'), ('-', 'O'), ('morphine', 'O'), ('administration', 'O'), ('.', 'O'))$$$"
OBJECTIVE : In this study the effect of glyceryl trinitrate on the prostigmine - morphine - induced sphincter of Oddi spasm was evaluated in nine female patients with sphincter of Oddi dyskinesia .,"(('OBJECTIVE', 'O'), (':', 'O'), ('In', 'O'), ('this', 'O'), ('study', 'O'), ('the', 'O'), ('effect', 'O'), ('of', 'O'), ('glyceryl', 'O'), ('trinitrate', 'O'), ('on', 'O'), ('the', 'O'), ('prostigmine', 'O'), ('-', 'O'), ('morphine', 'O'), ('-', 'O'), ('induced', 'O'), ('sphincter', 'B'), ('of', 'I'), ('Oddi', 'I'), ('spasm', 'I'), ('was', 'O'), ('evaluated', 'O'), ('in', 'O'), ('nine', 'O'), ('female', 'O'), ('patients', 'O'), ('with', 'O'), ('sphincter', 'B'), ('of', 'I'), ('Oddi', 'I'), ('dyskinesia', 'I'), ('.', 'O'))$$$"
METHOD : Sphincter of Oddi spasm was induced by prostigmine - morphine administration ( 0 . 5 mg prostigmine intramuscularly and 10 mg morphine subcutaneously ) and visualized by quantitative hepatobiliary scintigraphy .,"(('METHOD', 'O'), (':', 'O'), ('Sphincter', 'B'), ('of', 'I'), ('Oddi', 'I'), ('spasm', 'I'), ('was', 'O'), ('induced', 'O'), ('by', 'O'), ('prostigmine', 'O'), ('-', 'O'), ('morphine', 'O'), ('administration', 'O'), ('(', 'O'), ('0', 'O'), ('.', 'O'), ('5', 'O'), ('mg', 'O'), ('prostigmine', 'O'), ('intramuscularly', 'O'), ('and', 'O'), ('10', 'O'), ('mg', 'O'), ('morphine', 'O'), ('subcutaneously', 'O'), (')', 'O'), ('and', 'O'), ('visualized', 'O'), ('by', 'O'), ('quantitative', 'O'), ('hepatobiliary', 'O'), ('scintigraphy', 'O'), ('.', 'O'))$$$"
CONCLUSION : These results provide the first evidence of the effectiveness of glyceryl trinitrate on the morphine - induced sphincter of Oddi spasm in humans .,"(('CONCLUSION', 'O'), (':', 'O'), ('These', 'O'), ('results', 'O'), ('provide', 'O'), ('the', 'O'), ('first', 'O'), ('evidence', 'O'), ('of', 'O'), ('the', 'O'), ('effectiveness', 'O'), ('of', 'O'), ('glyceryl', 'O'), ('trinitrate', 'O'), ('on', 'O'), ('the', 'O'), ('morphine', 'O'), ('-', 'O'), ('induced', 'O'), ('sphincter', 'B'), ('of', 'I'), ('Oddi', 'I'), ('spasm', 'I'), ('in', 'O'), ('humans', 'O'), ('.', 'O'))$$$"
"Since glyceryl trinitrate is able to overcome even the drastic effect of morphine , it might be of relevance in the treatment of sphincter of Oddi dyskinesia .","(('Since', 'O'), ('glyceryl', 'O'), ('trinitrate', 'O'), ('is', 'O'), ('able', 'O'), ('to', 'O'), ('overcome', 'O'), ('even', 'O'), ('the', 'O'), ('drastic', 'O'), ('effect', 'O'), ('of', 'O'), ('morphine', 'O'), (',', 'O'), ('it', 'O'), ('might', 'O'), ('be', 'O'), ('of', 'O'), ('relevance', 'O'), ('in', 'O'), ('the', 'O'), ('treatment', 'O'), ('of', 'O'), ('sphincter', 'B'), ('of', 'I'), ('Oddi', 'I'), ('dyskinesia', 'I'), ('.', 'O'))$$$"
Experimental cranial pain elicited by capsaicin : a PET study .,"(('Experimental', 'O'), ('cranial', 'O'), ('pain', 'B'), ('elicited', 'O'), ('by', 'O'), ('capsaicin', 'O'), (':', 'O'), ('a', 'O'), ('PET', 'O'), ('study', 'O'), ('.', 'O'))$$$"
"Using a positron emission tomography ( PET ) study it was shown recently that in migraine without aura certain areas in the brain stem were activated during the headache state , but not in the headache free interval .","(('Using', 'O'), ('a', 'O'), ('positron', 'O'), ('emission', 'O'), ('tomography', 'O'), ('(', 'O'), ('PET', 'O'), (')', 'O'), ('study', 'O'), ('it', 'O'), ('was', 'O'), ('shown', 'O'), ('recently', 'O'), ('that', 'O'), ('in', 'O'), ('migraine', 'B'), ('without', 'O'), ('aura', 'O'), ('certain', 'O'), ('areas', 'O'), ('in', 'O'), ('the', 'O'), ('brain', 'O'), ('stem', 'O'), ('were', 'O'), ('activated', 'O'), ('during', 'O'), ('the', 'O'), ('headache', 'B'), ('state', 'O'), (',', 'O'), ('but', 'O'), ('not', 'O'), ('in', 'O'), ('the', 'O'), ('headache', 'B'), ('free', 'O'), ('interval', 'O'), ('.', 'O'))$$$"
Using the same stereotactic space limits as in the above mentioned migraine study no brain stem activation was found in the acute pain state compared to the pain free state .,"(('Using', 'O'), ('the', 'O'), ('same', 'O'), ('stereotactic', 'O'), ('space', 'O'), ('limits', 'O'), ('as', 'O'), ('in', 'O'), ('the', 'O'), ('above', 'O'), ('mentioned', 'O'), ('migraine', 'B'), ('study', 'O'), ('no', 'O'), ('brain', 'O'), ('stem', 'O'), ('activation', 'O'), ('was', 'O'), ('found', 'O'), ('in', 'O'), ('the', 'O'), ('acute', 'O'), ('pain', 'B'), ('state', 'O'), ('compared', 'O'), ('to', 'O'), ('the', 'O'), ('pain', 'B'), ('free', 'O'), ('state', 'O'), ('.', 'O'))$$$"
"The increase of activation in the region of the cavernous sinus however , suggests that this structure is more likely to be involved in trigeminal transmitted pain as such , rather than in a specific type of headache as was suggested for cluster headache .","(('The', 'O'), ('increase', 'O'), ('of', 'O'), ('activation', 'O'), ('in', 'O'), ('the', 'O'), ('region', 'O'), ('of', 'O'), ('the', 'O'), ('cavernous', 'O'), ('sinus', 'O'), ('however', 'O'), (',', 'O'), ('suggests', 'O'), ('that', 'O'), ('this', 'O'), ('structure', 'O'), ('is', 'O'), ('more', 'O'), ('likely', 'O'), ('to', 'O'), ('be', 'O'), ('involved', 'O'), ('in', 'O'), ('trigeminal', 'O'), ('transmitted', 'O'), ('pain', 'B'), ('as', 'O'), ('such', 'O'), (',', 'O'), ('rather', 'O'), ('than', 'O'), ('in', 'O'), ('a', 'O'), ('specific', 'O'), ('type', 'O'), ('of', 'O'), ('headache', 'B'), ('as', 'O'), ('was', 'O'), ('suggested', 'O'), ('for', 'O'), ('cluster', 'B'), ('headache', 'I'), ('.', 'O'))$$$"
Value of methylprednisolone in prevention of the arthralgia - myalgia syndrome associated with the total dose infusion of iron dextran : a double blind randomized trial .,"(('Value', 'O'), ('of', 'O'), ('methylprednisolone', 'O'), ('in', 'O'), ('prevention', 'O'), ('of', 'O'), ('the', 'O'), ('arthralgia', 'B'), ('-', 'O'), ('myalgia', 'B'), ('syndrome', 'O'), ('associated', 'O'), ('with', 'O'), ('the', 'O'), ('total', 'O'), ('dose', 'O'), ('infusion', 'O'), ('of', 'O'), ('iron', 'O'), ('dextran', 'O'), (':', 'O'), ('a', 'O'), ('double', 'O'), ('blind', 'O'), ('randomized', 'O'), ('trial', 'O'), ('.', 'O'))$$$"
"In 40 % of treated patients , an arthralgia - myalgia syndrome develops .","(('In', 'O'), ('40', 'O'), ('%', 'O'), ('of', 'O'), ('treated', 'O'), ('patients', 'O'), (',', 'O'), ('an', 'O'), ('arthralgia', 'B'), ('-', 'O'), ('myalgia', 'B'), ('syndrome', 'O'), ('develops', 'O'), ('.', 'O'))$$$"
These data demonstrate that administration of MP before and after TDI reduces the frequency and severity of the arthralgia - myalgia syndrome .,"(('These', 'O'), ('data', 'O'), ('demonstrate', 'O'), ('that', 'O'), ('administration', 'O'), ('of', 'O'), ('MP', 'O'), ('before', 'O'), ('and', 'O'), ('after', 'O'), ('TDI', 'O'), ('reduces', 'O'), ('the', 'O'), ('frequency', 'O'), ('and', 'O'), ('severity', 'O'), ('of', 'O'), ('the', 'O'), ('arthralgia', 'B'), ('-', 'O'), ('myalgia', 'B'), ('syndrome', 'O'), ('.', 'O'))$$$"
Prolongation of the QT interval related to cisapride - diltiazem interaction .,"(('Prolongation', 'B'), ('of', 'I'), ('the', 'I'), ('QT', 'I'), ('interval', 'I'), ('related', 'O'), ('to', 'O'), ('cisapride', 'O'), ('-', 'O'), ('diltiazem', 'O'), ('interaction', 'O'), ('.', 'O'))$$$"
Cortical motor overactivation in parkinsonian patients with L - dopa - induced peak - dose dyskinesia .,"(('Cortical', 'O'), ('motor', 'O'), ('overactivation', 'O'), ('in', 'O'), ('parkinsonian', 'B'), ('patients', 'O'), ('with', 'O'), ('L', 'O'), ('-', 'O'), ('dopa', 'O'), ('-', 'O'), ('induced', 'O'), ('peak', 'O'), ('-', 'O'), ('dose', 'O'), ('dyskinesia', 'B'), ('.', 'O'))$$$"
"The dyskinetic parkinsonian patients exhibited a pattern of response which was markedly different from those of the normal subjects and non - dyskinetic parkinsonian patients , with a significant overactivation in the supplementary motor area and the ipsi - and contralateral primary motor areas .","(('The', 'O'), ('dyskinetic', 'B'), ('parkinsonian', 'B'), ('patients', 'O'), ('exhibited', 'O'), ('a', 'O'), ('pattern', 'O'), ('of', 'O'), ('response', 'O'), ('which', 'O'), ('was', 'O'), ('markedly', 'O'), ('different', 'O'), ('from', 'O'), ('those', 'O'), ('of', 'O'), ('the', 'O'), ('normal', 'O'), ('subjects', 'O'), ('and', 'O'), ('non', 'O'), ('-', 'O'), ('dyskinetic', 'B'), ('parkinsonian', 'B'), ('patients', 'O'), (',', 'O'), ('with', 'O'), ('a', 'O'), ('significant', 'O'), ('overactivation', 'O'), ('in', 'O'), ('the', 'O'), ('supplementary', 'O'), ('motor', 'O'), ('area', 'O'), ('and', 'O'), ('the', 'O'), ('ipsi', 'O'), ('-', 'O'), ('and', 'O'), ('contralateral', 'O'), ('primary', 'O'), ('motor', 'O'), ('areas', 'O'), ('.', 'O'))$$$"
Women who had endometrial cancer and had received tamoxifen had more advanced disease and poorer prognosis than those with endometrial cancer who had not received this treatment .,"(('Women', 'O'), ('who', 'O'), ('had', 'O'), ('endometrial', 'B'), ('cancer', 'I'), ('and', 'O'), ('had', 'O'), ('received', 'O'), ('tamoxifen', 'O'), ('had', 'O'), ('more', 'O'), ('advanced', 'B'), ('disease', 'I'), ('and', 'O'), ('poorer', 'O'), ('prognosis', 'O'), ('than', 'O'), ('those', 'O'), ('with', 'O'), ('endometrial', 'B'), ('cancer', 'I'), ('who', 'O'), ('had', 'O'), ('not', 'O'), ('received', 'O'), ('this', 'O'), ('treatment', 'O'), ('.', 'O'))$$$"
"5 , 7 - dichlorokynurenic acid ( 5 , 7 - DCKA ) , a selective glycine site antagonist , injected in doses of 2 . 5 and 4 . 5 microg / 0 . 5 microl bilaterally , into the rostral region of the striatum , decreased both the haloperidol - induced muscle rigidity ( MMG ) and the enhanced electromyographic activity ( EMG ) .","(('5', 'O'), (',', 'O'), ('7', 'O'), ('-', 'O'), ('dichlorokynurenic', 'O'), ('acid', 'O'), ('(', 'O'), ('5', 'O'), (',', 'O'), ('7', 'O'), ('-', 'O'), ('DCKA', 'O'), (')', 'O'), (',', 'O'), ('a', 'O'), ('selective', 'O'), ('glycine', 'O'), ('site', 'O'), ('antagonist', 'O'), (',', 'O'), ('injected', 'O'), ('in', 'O'), ('doses', 'O'), ('of', 'O'), ('2', 'O'), ('.', 'O'), ('5', 'O'), ('and', 'O'), ('4', 'O'), ('.', 'O'), ('5', 'O'), ('microg', 'O'), ('/', 'O'), ('0', 'O'), ('.', 'O'), ('5', 'O'), ('microl', 'O'), ('bilaterally', 'O'), (',', 'O'), ('into', 'O'), ('the', 'O'), ('rostral', 'O'), ('region', 'O'), ('of', 'O'), ('the', 'O'), ('striatum', 'O'), (',', 'O'), ('decreased', 'O'), ('both', 'O'), ('the', 'O'), ('haloperidol', 'O'), ('-', 'O'), ('induced', 'O'), ('muscle', 'B'), ('rigidity', 'I'), ('(', 'O'), ('MMG', 'O'), (')', 'O'), ('and', 'O'), ('the', 'O'), ('enhanced', 'O'), ('electromyographic', 'O'), ('activity', 'O'), ('(', 'O'), ('EMG', 'O'), (')', 'O'), ('.', 'O'))$$$"
BACKGROUND : Irritable bowel syndrome is a common cause of abdominal pain and discomfort and may be related to disordered gastrointestinal motility .,"(('BACKGROUND', 'O'), (':', 'O'), ('Irritable', 'B'), ('bowel', 'I'), ('syndrome', 'I'), ('is', 'O'), ('a', 'O'), ('common', 'O'), ('cause', 'O'), ('of', 'O'), ('abdominal', 'B'), ('pain', 'I'), ('and', 'O'), ('discomfort', 'O'), ('and', 'O'), ('may', 'O'), ('be', 'O'), ('related', 'O'), ('to', 'O'), ('disordered', 'B'), ('gastrointestinal', 'I'), ('motility', 'I'), ('.', 'O'))$$$"
"METHODS : Thirty - eight patients with IBS ( constipation - predominant , n = 17 ; diarrhoea - predominant , n = 21 ) underwent 24 - h ambulatory jejunal manometry before and after 12 week ' s treatment [ cisapride , 5 mg three times daily ( n = 19 ) or placebo ( n = 19 ) ] .","(('METHODS', 'O'), (':', 'O'), ('Thirty', 'O'), ('-', 'O'), ('eight', 'O'), ('patients', 'O'), ('with', 'O'), ('IBS', 'B'), ('(', 'O'), ('constipation', 'B'), ('-', 'O'), ('predominant', 'O'), (',', 'O'), ('n', 'O'), ('=', 'O'), ('17', 'O'), (';', 'O'), ('diarrhoea', 'B'), ('-', 'O'), ('predominant', 'O'), (',', 'O'), ('n', 'O'), ('=', 'O'), ('21', 'O'), (')', 'O'), ('underwent', 'O'), ('24', 'O'), ('-', 'O'), ('h', 'O'), ('ambulatory', 'O'), ('jejunal', 'O'), ('manometry', 'O'), ('before', 'O'), ('and', 'O'), ('after', 'O'), ('12', 'O'), ('week', 'O'), (""'"", 'O'), ('s', 'O'), ('treatment', 'O'), ('[', 'O'), ('cisapride', 'O'), (',', 'O'), ('5', 'O'), ('mg', 'O'), ('three', 'O'), ('times', 'O'), ('daily', 'O'), ('(', 'O'), ('n', 'O'), ('=', 'O'), ('19', 'O'), (')', 'O'), ('or', 'O'), ('placebo', 'O'), ('(', 'O'), ('n', 'O'), ('=', 'O'), ('19', 'O'), (')', 'O'), (']', 'O'), ('.', 'O'))$$$"
"In cisapride - treated diarrhoea - predominant patients the mean contraction amplitude was higher ( 29 . 3 + / - 3 . 2 versus 24 . 9 + / - 2 . 6 mm Hg , cisapride versus placebo ( P < 0 . 001 ) ; pretreatment , 25 . 7 + / - 6 . 0 mm Hg ) , the mean contraction duration longer ( 3 . 4 + / - 0 . 2 versus 3 . 0 + / - 0 . 2 sec , cisapride versus placebo ( P < 0 . 001 ) ;","(('In', 'O'), ('cisapride', 'O'), ('-', 'O'), ('treated', 'O'), ('diarrhoea', 'B'), ('-', 'O'), ('predominant', 'O'), ('patients', 'O'), ('the', 'O'), ('mean', 'O'), ('contraction', 'O'), ('amplitude', 'O'), ('was', 'O'), ('higher', 'O'), ('(', 'O'), ('29', 'O'), ('.', 'O'), ('3', 'O'), ('+', 'O'), ('/', 'O'), ('-', 'O'), ('3', 'O'), ('.', 'O'), ('2', 'O'), ('versus', 'O'), ('24', 'O'), ('.', 'O'), ('9', 'O'), ('+', 'O'), ('/', 'O'), ('-', 'O'), ('2', 'O'), ('.', 'O'), ('6', 'O'), ('mm', 'O'), ('Hg', 'O'), (',', 'O'), ('cisapride', 'O'), ('versus', 'O'), ('placebo', 'O'), ('(', 'O'), ('P', 'O'), ('<', 'O'), ('0', 'O'), ('.', 'O'), ('001', 'O'), (')', 'O'), (';', 'O'), ('pretreatment', 'O'), (',', 'O'), ('25', 'O'), ('.', 'O'), ('7', 'O'), ('+', 'O'), ('/', 'O'), ('-', 'O'), ('6', 'O'), ('.', 'O'), ('0', 'O'), ('mm', 'O'), ('Hg', 'O'), (')', 'O'), (',', 'O'), ('the', 'O'), ('mean', 'O'), ('contraction', 'O'), ('duration', 'O'), ('longer', 'O'), ('(', 'O'), ('3', 'O'), ('.', 'O'), ('4', 'O'), ('+', 'O'), ('/', 'O'), ('-', 'O'), ('0', 'O'), ('.', 'O'), ('2', 'O'), ('versus', 'O'), ('3', 'O'), ('.', 'O'), ('0', 'O'), ('+', 'O'), ('/', 'O'), ('-', 'O'), ('0', 'O'), ('.', 'O'), ('2', 'O'), ('sec', 'O'), (',', 'O'), ('cisapride', 'O'), ('versus', 'O'), ('placebo', 'O'), ('(', 'O'), ('P', 'O'), ('<', 'O'), ('0', 'O'), ('.', 'O'), ('001', 'O'), (')', 'O'), (';', 'O'))$$$"
"Diarrhoea - predominant IBS patients had a higher pain score after cisapride therapy [ score , 55 + / - 15 versus 34 + / - 12 mm , cisapride versus placebo ( P < 0 . 05 ) ; pretreatment , 67 + / - 19 mm ] .","(('Diarrhoea', 'B'), ('-', 'O'), ('predominant', 'O'), ('IBS', 'B'), ('patients', 'O'), ('had', 'O'), ('a', 'O'), ('higher', 'O'), ('pain', 'B'), ('score', 'O'), ('after', 'O'), ('cisapride', 'O'), ('therapy', 'O'), ('[', 'O'), ('score', 'O'), (',', 'O'), ('55', 'O'), ('+', 'O'), ('/', 'O'), ('-', 'O'), ('15', 'O'), ('versus', 'O'), ('34', 'O'), ('+', 'O'), ('/', 'O'), ('-', 'O'), ('12', 'O'), ('mm', 'O'), (',', 'O'), ('cisapride', 'O'), ('versus', 'O'), ('placebo', 'O'), ('(', 'O'), ('P', 'O'), ('<', 'O'), ('0', 'O'), ('.', 'O'), ('05', 'O'), (')', 'O'), (';', 'O'), ('pretreatment', 'O'), (',', 'O'), ('67', 'O'), ('+', 'O'), ('/', 'O'), ('-', 'O'), ('19', 'O'), ('mm', 'O'), (']', 'O'), ('.', 'O'))$$$"
The primary endpoints are the occurrence of and deaths from breast cancer .,"(('The', 'O'), ('primary', 'O'), ('endpoints', 'O'), ('are', 'O'), ('the', 'O'), ('occurrence', 'O'), ('of', 'O'), ('and', 'O'), ('deaths', 'O'), ('from', 'O'), ('breast', 'B'), ('cancer', 'I'), ('.', 'O'))$$$"
41 cases of breast cancer occurred so far ; there have been no deaths from breast cancer .,"(('41', 'O'), ('cases', 'O'), ('of', 'O'), ('breast', 'B'), ('cancer', 'I'), ('occurred', 'O'), ('so', 'O'), ('far', 'O'), (';', 'O'), ('there', 'O'), ('have', 'O'), ('been', 'O'), ('no', 'O'), ('deaths', 'O'), ('from', 'O'), ('breast', 'B'), ('cancer', 'I'), ('.', 'O'))$$$"
"Compared with the placebo group , there was a significantly increased risk of vascular events and hypertriglyceridaemia among women on tamoxifen .","(('Compared', 'O'), ('with', 'O'), ('the', 'O'), ('placebo', 'O'), ('group', 'O'), (',', 'O'), ('there', 'O'), ('was', 'O'), ('a', 'O'), ('significantly', 'O'), ('increased', 'O'), ('risk', 'O'), ('of', 'O'), ('vascular', 'B'), ('events', 'I'), ('and', 'O'), ('hypertriglyceridaemia', 'B'), ('among', 'O'), ('women', 'O'), ('on', 'O'), ('tamoxifen', 'O'), ('.', 'O'))$$$"
There were no deaths from breast cancer recorded in women in the study .,"(('There', 'O'), ('were', 'O'), ('no', 'O'), ('deaths', 'O'), ('from', 'O'), ('breast', 'B'), ('cancer', 'I'), ('recorded', 'O'), ('in', 'O'), ('women', 'O'), ('in', 'O'), ('the', 'O'), ('study', 'O'), ('.', 'O'))$$$"
The association of cocaine and amphetamine use with hemorrhagic and ischemic stroke is based almost solely on data from case series .,"(('The', 'O'), ('association', 'O'), ('of', 'O'), ('cocaine', 'O'), ('and', 'O'), ('amphetamine', 'O'), ('use', 'O'), ('with', 'O'), ('hemorrhagic', 'O'), ('and', 'O'), ('ischemic', 'B'), ('stroke', 'B'), ('is', 'O'), ('based', 'O'), ('almost', 'O'), ('solely', 'O'), ('on', 'O'), ('data', 'O'), ('from', 'O'), ('case', 'O'), ('series', 'O'), ('.', 'O'))$$$"
"The stage of olig - anuria lasted for 1 - 3 weeks , and five of the patients were treated by hemodialysis .","(('The', 'O'), ('stage', 'O'), ('of', 'O'), ('olig', 'O'), ('-', 'O'), ('anuria', 'B'), ('lasted', 'O'), ('for', 'O'), ('1', 'O'), ('-', 'O'), ('3', 'O'), ('weeks', 'O'), (',', 'O'), ('and', 'O'), ('five', 'O'), ('of', 'O'), ('the', 'O'), ('patients', 'O'), ('were', 'O'), ('treated', 'O'), ('by', 'O'), ('hemodialysis', 'O'), ('.', 'O'))$$$"
"Although in the acute stage the renal lesions histologically appeared toxic , evidence suggestive of an immunological mechanism cannot be excluded .","(('Although', 'O'), ('in', 'O'), ('the', 'O'), ('acute', 'O'), ('stage', 'O'), ('the', 'O'), ('renal', 'B'), ('lesions', 'I'), ('histologically', 'O'), ('appeared', 'O'), ('toxic', 'O'), (',', 'O'), ('evidence', 'O'), ('suggestive', 'O'), ('of', 'O'), ('an', 'O'), ('immunological', 'O'), ('mechanism', 'O'), ('cannot', 'O'), ('be', 'O'), ('excluded', 'O'), ('.', 'O'))$$$"
"Animals which received over six courses of doxorubicin demonstrated the electrocardiogram ( ECG ) changes , decrease of blood pressure and high - grade histopathological cardiomyopathy , while animals which were terminally sacrificed after the SM - 5887 administration did not show any changes in ECG , blood pressure and histopathological examinations .","(('Animals', 'O'), ('which', 'O'), ('received', 'O'), ('over', 'O'), ('six', 'O'), ('courses', 'O'), ('of', 'O'), ('doxorubicin', 'O'), ('demonstrated', 'O'), ('the', 'O'), ('electrocardiogram', 'O'), ('(', 'O'), ('ECG', 'O'), (')', 'O'), ('changes', 'O'), (',', 'O'), ('decrease', 'O'), ('of', 'O'), ('blood', 'O'), ('pressure', 'O'), ('and', 'O'), ('high', 'O'), ('-', 'O'), ('grade', 'O'), ('histopathological', 'O'), ('cardiomyopathy', 'B'), (',', 'O'), ('while', 'O'), ('animals', 'O'), ('which', 'O'), ('were', 'O'), ('terminally', 'O'), ('sacrificed', 'O'), ('after', 'O'), ('the', 'O'), ('SM', 'O'), ('-', 'O'), ('5887', 'O'), ('administration', 'O'), ('did', 'O'), ('not', 'O'), ('show', 'O'), ('any', 'O'), ('changes', 'O'), ('in', 'O'), ('ECG', 'O'), (',', 'O'), ('blood', 'O'), ('pressure', 'O'), ('and', 'O'), ('histopathological', 'O'), ('examinations', 'O'), ('.', 'O'))$$$"
One had baseline bicuspid aortic valve and mild aortic regurgitation that progressed to moderate regurgitation .,"(('One', 'O'), ('had', 'O'), ('baseline', 'O'), ('bicuspid', 'B'), ('aortic', 'I'), ('valve', 'I'), ('and', 'O'), ('mild', 'O'), ('aortic', 'B'), ('regurgitation', 'I'), ('that', 'O'), ('progressed', 'O'), ('to', 'O'), ('moderate', 'O'), ('regurgitation', 'O'), ('.', 'O'))$$$"
"Increased serum creatinine was observed in 73 % of patients in OD versus 57 % of patients in TD , without evidence of nephrotoxicity .","(('Increased', 'O'), ('serum', 'O'), ('creatinine', 'O'), ('was', 'O'), ('observed', 'O'), ('in', 'O'), ('73', 'O'), ('%', 'O'), ('of', 'O'), ('patients', 'O'), ('in', 'O'), ('OD', 'O'), ('versus', 'O'), ('57', 'O'), ('%', 'O'), ('of', 'O'), ('patients', 'O'), ('in', 'O'), ('TD', 'O'), (',', 'O'), ('without', 'O'), ('evidence', 'O'), ('of', 'O'), ('nephrotoxicity', 'B'), ('.', 'O'))$$$"
